solar_para,1154.58,0.170009,0.0855242,0.996102,-0.515843
solar_para,1154.58,0.170009,0.0855242,0.996102,-0.607132
solar_para,1154.58,0.170009,0.0855242,0.996102,-0.651273
Continuing Simulation at 04/08/2017 for ANNUAL
solar_para,1152.96,0.170822,0.086444,0.995533,-0.640206
solar_para,1152.96,0.170822,0.086444,0.995533,-0.58427
solar_para,1152.96,0.170822,0.086444,0.995533,-0.482453
solar_para,1152.96,0.170822,0.086444,0.995533,-0.341692
solar_para,1152.96,0.170822,0.086444,0.995533,-0.171581
solar_para,1152.96,0.170822,0.086444,0.995533,0.0162876
solar_para,1152.96,0.170822,0.086444,0.995533,0.209111
solar_para,1152.96,0.170822,0.086444,0.995533,0.393749
solar_para,1152.96,0.170822,0.086444,0.995533,0.557618
solar_para,1152.96,0.170822,0.086444,0.995533,0.689552
solar_para,1152.96,0.170822,0.086444,0.995533,0.780558
solar_para,1152.96,0.170822,0.086444,0.995533,0.824436
solar_para,1152.96,0.170822,0.086444,0.995533,0.818194
solar_para,1152.96,0.170822,0.086444,0.995533,0.762258
solar_para,1152.96,0.170822,0.086444,0.995533,0.660441
solar_para,1152.96,0.170822,0.086444,0.995533,0.519681
solar_para,1152.96,0.170822,0.086444,0.995533,0.34957
solar_para,1152.96,0.170822,0.086444,0.995533,0.161701
solar_para,1152.96,0.170822,0.086444,0.995533,-0.0311229
solar_para,1152.96,0.170822,0.086444,0.995533,-0.215761
solar_para,1152.96,0.170822,0.086444,0.995533,-0.37963
solar_para,1152.96,0.170822,0.086444,0.995533,-0.511563
solar_para,1152.96,0.170822,0.086444,0.995533,-0.60257
solar_para,1152.96,0.170822,0.086444,0.995533,-0.646447
solar_para,1151.35,0.171635,0.0873726,0.994965,-0.635157
solar_para,1151.35,0.171635,0.0873726,0.994965,-0.579053
solar_para,1151.35,0.171635,0.0873726,0.994965,-0.477132
solar_para,1151.35,0.171635,0.0873726,0.994965,-0.336341
solar_para,1151.35,0.171635,0.0873726,0.994965,-0.166274
solar_para,1151.35,0.171635,0.0873726,0.994965,0.0214796
solar_para,1151.35,0.171635,0.0873726,0.994965,0.214124
solar_para,1151.35,0.171635,0.0873726,0.994965,0.398531
solar_para,1151.35,0.171635,0.0873726,0.994965,0.562134
solar_para,1151.35,0.171635,0.0873726,0.994965,0.693784
solar_para,1151.35,0.171635,0.0873726,0.994965,0.784508
solar_para,1151.35,0.171635,0.0873726,0.994965,0.828124
solar_para,1151.35,0.171635,0.0873726,0.994965,0.821659
solar_para,1151.35,0.171635,0.0873726,0.994965,0.765555
solar_para,1151.35,0.171635,0.0873726,0.994965,0.663635
solar_para,1151.35,0.171635,0.0873726,0.994965,0.522844
solar_para,1151.35,0.171635,0.0873726,0.994965,0.352777
solar_para,1151.35,0.171635,0.0873726,0.994965,0.165023
solar_para,1151.35,0.171635,0.0873726,0.994965,-0.0276212
solar_para,1151.35,0.171635,0.0873726,0.994965,-0.212028
solar_para,1151.35,0.171635,0.0873726,0.994965,-0.375631
solar_para,1151.35,0.171635,0.0873726,0.994965,-0.507281
solar_para,1151.35,0.171635,0.0873726,0.994965,-0.598005
solar_para,1151.35,0.171635,0.0873726,0.994965,-0.641621
solar_para,1149.74,0.172449,0.0883089,0.994398,-0.630113
solar_para,1149.74,0.172449,0.0883089,0.994398,-0.573846
solar_para,1149.74,0.172449,0.0883089,0.994398,-0.47183
solar_para,1149.74,0.172449,0.0883089,0.994398,-0.331016
solar_para,1149.74,0.172449,0.0883089,0.994398,-0.161001
solar_para,1149.74,0.172449,0.0883089,0.994398,0.0266285
solar_para,1149.74,0.172449,0.0883089,0.994398,0.219087
solar_para,1149.74,0.172449,0.0883089,0.994398,0.403258
solar_para,1149.74,0.172449,0.0883089,0.994398,0.56659
solar_para,1149.74,0.172449,0.0883089,0.994398,0.697954
solar_para,1149.74,0.172449,0.0883089,0.994398,0.788396
solar_para,1149.74,0.172449,0.0883089,0.994398,0.831753
solar_para,1149.74,0.172449,0.0883089,0.994398,0.825071
solar_para,1149.74,0.172449,0.0883089,0.994398,0.768804
solar_para,1149.74,0.172449,0.0883089,0.994398,0.666788
solar_para,1149.74,0.172449,0.0883089,0.994398,0.525975
solar_para,1149.74,0.172449,0.0883089,0.994398,0.35596
solar_para,1149.74,0.172449,0.0883089,0.994398,0.16833
solar_para,1149.74,0.172449,0.0883089,0.994398,-0.0241287
solar_para,1149.74,0.172449,0.0883089,0.994398,-0.2083
solar_para,1149.74,0.172449,0.0883089,0.994398,-0.371632
solar_para,1149.74,0.172449,0.0883089,0.994398,-0.502996
solar_para,1149.74,0.172449,0.0883089,0.994398,-0.593438
solar_para,1149.74,0.172449,0.0883089,0.994398,-0.636795
solar_para,1148.14,0.173261,0.089252,0.993833,-0.625076
solar_para,1148.14,0.173261,0.089252,0.993833,-0.568654
solar_para,1148.14,0.173261,0.089252,0.993833,-0.466549
solar_para,1148.14,0.173261,0.089252,0.993833,-0.325721
solar_para,1148.14,0.173261,0.089252,0.993833,-0.155767
solar_para,1148.14,0.173261,0.089252,0.993833,0.0317321
solar_para,1148.14,0.173261,0.089252,0.993833,0.223997
solar_para,1148.14,0.173261,0.089252,0.993833,0.407927
solar_para,1148.14,0.173261,0.089252,0.993833,0.570986
solar_para,1148.14,0.173261,0.089252,0.993833,0.702062
solar_para,1148.14,0.173261,0.089252,0.993833,0.792223
solar_para,1148.14,0.173261,0.089252,0.993833,0.835324
solar_para,1148.14,0.173261,0.089252,0.993833,0.828428
solar_para,1148.14,0.173261,0.089252,0.993833,0.772005
solar_para,1148.14,0.173261,0.089252,0.993833,0.669901
solar_para,1148.14,0.173261,0.089252,0.993833,0.529073
solar_para,1148.14,0.173261,0.089252,0.993833,0.359118
solar_para,1148.14,0.173261,0.089252,0.993833,0.17162
solar_para,1148.14,0.173261,0.089252,0.993833,-0.0206456
solar_para,1148.14,0.173261,0.089252,0.993833,-0.204575
solar_para,1148.14,0.173261,0.089252,0.993833,-0.367634
solar_para,1148.14,0.173261,0.089252,0.993833,-0.49871
solar_para,1148.14,0.173261,0.089252,0.993833,-0.588871
solar_para,1148.14,0.173261,0.089252,0.993833,-0.631972
solar_para,1146.55,0.174072,0.090201,0.993269,-0.620049
solar_para,1146.55,0.174072,0.090201,0.993269,-0.563477
solar_para,1146.55,0.174072,0.090201,0.993269,-0.461292
solar_para,1146.55,0.174072,0.090201,0.993269,-0.320457
solar_para,1146.55,0.174072,0.090201,0.993269,-0.150572
solar_para,1146.55,0.174072,0.090201,0.993269,0.0367884
solar_para,1146.55,0.174072,0.090201,0.993269,0.228854
solar_para,1146.55,0.174072,0.090201,0.993269,0.412537
solar_para,1146.55,0.174072,0.090201,0.993269,0.575318
solar_para,1146.55,0.174072,0.090201,0.993269,0.706106
solar_para,1146.55,0.174072,0.090201,0.993269,0.795987
solar_para,1146.55,0.174072,0.090201,0.993269,0.838835
solar_para,1146.55,0.174072,0.090201,0.993269,0.831731
solar_para,1146.55,0.174072,0.090201,0.993269,0.775159
solar_para,1146.55,0.174072,0.090201,0.993269,0.672973
solar_para,1146.55,0.174072,0.090201,0.993269,0.532139
solar_para,1146.55,0.174072,0.090201,0.993269,0.362253
solar_para,1146.55,0.174072,0.090201,0.993269,0.174893
solar_para,1146.55,0.174072,0.090201,0.993269,-0.0171725
solar_para,1146.55,0.174072,0.090201,0.993269,-0.200855
solar_para,1146.55,0.174072,0.090201,0.993269,-0.363637
solar_para,1146.55,0.174072,0.090201,0.993269,-0.494425
solar_para,1146.55,0.174072,0.090201,0.993269,-0.584305
solar_para,1146.55,0.174072,0.090201,0.993269,-0.627153
solar_para,1144.98,0.174881,0.0911549,0.992708,-0.615034
solar_para,1144.98,0.174881,0.0911549,0.992708,-0.558318
solar_para,1144.98,0.174881,0.0911549,0.992708,-0.45606
solar_para,1144.98,0.174881,0.0911549,0.992708,-0.315228
solar_para,1144.98,0.174881,0.0911549,0.992708,-0.145419
solar_para,1144.98,0.174881,0.0911549,0.992708,0.0417951
solar_para,1144.98,0.174881,0.0911549,0.992708,0.233655
solar_para,1144.98,0.174881,0.0911549,0.992708,0.417086
solar_para,1144.98,0.174881,0.0911549,0.992708,0.579588
solar_para,1144.98,0.174881,0.0911549,0.992708,0.710086
solar_para,1144.98,0.174881,0.0911549,0.992708,0.799688
solar_para,1144.98,0.174881,0.0911549,0.992708,0.842286
solar_para,1144.98,0.174881,0.0911549,0.992708,0.834979
solar_para,1144.98,0.174881,0.0911549,0.992708,0.778264
solar_para,1144.98,0.174881,0.0911549,0.992708,0.676005
solar_para,1144.98,0.174881,0.0911549,0.992708,0.535173
solar_para,1144.98,0.174881,0.0911549,0.992708,0.365364
solar_para,1144.98,0.174881,0.0911549,0.992708,0.17815
solar_para,1144.98,0.174881,0.0911549,0.992708,-0.0137097
solar_para,1144.98,0.174881,0.0911549,0.992708,-0.197141
solar_para,1144.98,0.174881,0.0911549,0.992708,-0.359643
solar_para,1144.98,0.174881,0.0911549,0.992708,-0.490141
solar_para,1144.98,0.174881,0.0911549,0.992708,-0.579743
solar_para,1144.98,0.174881,0.0911549,0.992708,-0.622341
solar_para,1143.41,0.175686,0.0921126,0.992149,-0.610032
solar_para,1143.41,0.175686,0.0921126,0.992149,-0.55318
solar_para,1143.41,0.175686,0.0921126,0.992149,-0.450857
solar_para,1143.41,0.175686,0.0921126,0.992149,-0.310034
solar_para,1143.41,0.175686,0.0921126,0.992149,-0.14031
solar_para,1143.41,0.175686,0.0921126,0.992149,0.0467503
solar_para,1143.41,0.175686,0.0921126,0.992149,0.238398
solar_para,1143.41,0.175686,0.0921126,0.992149,0.421573
solar_para,1143.41,0.175686,0.0921126,0.992149,0.583793
solar_para,1143.41,0.175686,0.0921126,0.992149,0.714001
solar_para,1143.41,0.175686,0.0921126,0.992149,0.803325
solar_para,1143.41,0.175686,0.0921126,0.992149,0.845678
solar_para,1143.41,0.175686,0.0921126,0.992149,0.838173
solar_para,1143.41,0.175686,0.0921126,0.992149,0.781321
solar_para,1143.41,0.175686,0.0921126,0.992149,0.678997
solar_para,1143.41,0.175686,0.0921126,0.992149,0.538175
solar_para,1143.41,0.175686,0.0921126,0.992149,0.36845
solar_para,1143.41,0.175686,0.0921126,0.992149,0.18139
solar_para,1143.41,0.175686,0.0921126,0.992149,-0.0102577
solar_para,1143.41,0.175686,0.0921126,0.992149,-0.193433
solar_para,1143.41,0.175686,0.0921126,0.992149,-0.355652
solar_para,1143.41,0.175686,0.0921126,0.992149,-0.485861
solar_para,1143.41,0.175686,0.0921126,0.992149,-0.575185
solar_para,1143.41,0.175686,0.0921126,0.992149,-0.617537
solar_para,1141.85,0.176487,0.0930732,0.991592,-0.605046
solar_para,1141.85,0.176487,0.0930732,0.991592,-0.548065
solar_para,1141.85,0.176487,0.0930732,0.991592,-0.445684
solar_para,1141.85,0.176487,0.0930732,0.991592,-0.30488
solar_para,1141.85,0.176487,0.0930732,0.991592,-0.135247
solar_para,1141.85,0.176487,0.0930732,0.991592,0.051652
solar_para,1141.85,0.176487,0.0930732,0.991592,0.243082
solar_para,1141.85,0.176487,0.0930732,0.991592,0.425997
solar_para,1141.85,0.176487,0.0930732,0.991592,0.587931
solar_para,1141.85,0.176487,0.0930732,0.991592,0.71785
solar_para,1141.85,0.176487,0.0930732,0.991592,0.806899
solar_para,1141.85,0.176487,0.0930732,0.991592,0.849009
solar_para,1141.85,0.176487,0.0930732,0.991592,0.841311
solar_para,1141.85,0.176487,0.0930732,0.991592,0.78433
solar_para,1141.85,0.176487,0.0930732,0.991592,0.681949
solar_para,1141.85,0.176487,0.0930732,0.991592,0.541145
solar_para,1141.85,0.176487,0.0930732,0.991592,0.371513
solar_para,1141.85,0.176487,0.0930732,0.991592,0.184613
solar_para,1141.85,0.176487,0.0930732,0.991592,-0.00681684
solar_para,1141.85,0.176487,0.0930732,0.991592,-0.189732
solar_para,1141.85,0.176487,0.0930732,0.991592,-0.351666
solar_para,1141.85,0.176487,0.0930732,0.991592,-0.481585
solar_para,1141.85,0.176487,0.0930732,0.991592,-0.570633
solar_para,1141.85,0.176487,0.0930732,0.991592,-0.612744
solar_para,1140.31,0.177283,0.0940357,0.991038,-0.600079
solar_para,1140.31,0.177283,0.0940357,0.991038,-0.542975
solar_para,1140.31,0.177283,0.0940357,0.991038,-0.440544
solar_para,1140.31,0.177283,0.0940357,0.991038,-0.299766
solar_para,1140.31,0.177283,0.0940357,0.991038,-0.130234
solar_para,1140.31,0.177283,0.0940357,0.991038,0.0564981
solar_para,1140.31,0.177283,0.0940357,0.991038,0.247705
solar_para,1140.31,0.177283,0.0940357,0.991038,0.430356
solar_para,1140.31,0.177283,0.0940357,0.991038,0.592003
solar_para,1140.31,0.177283,0.0940357,0.991038,0.721632
solar_para,1140.31,0.177283,0.0940357,0.991038,0.810407
solar_para,1140.31,0.177283,0.0940357,0.991038,0.85228
solar_para,1140.31,0.177283,0.0940357,0.991038,0.844396
solar_para,1140.31,0.177283,0.0940357,0.991038,0.787292
solar_para,1140.31,0.177283,0.0940357,0.991038,0.684861
solar_para,1140.31,0.177283,0.0940357,0.991038,0.544083
solar_para,1140.31,0.177283,0.0940357,0.991038,0.374551
solar_para,1140.31,0.177283,0.0940357,0.991038,0.187819
solar_para,1140.31,0.177283,0.0940357,0.991038,-0.00338772
solar_para,1140.31,0.177283,0.0940357,0.991038,-0.186039
solar_para,1140.31,0.177283,0.0940357,0.991038,-0.347686
solar_para,1140.31,0.177283,0.0940357,0.991038,-0.477315
solar_para,1140.31,0.177283,0.0940357,0.991038,-0.56609
solar_para,1140.31,0.177283,0.0940357,0.991038,-0.607963
solar_para,1138.79,0.178072,0.094999,0.990486,-0.595131
solar_para,1138.79,0.178072,0.094999,0.990486,-0.537912
solar_para,1138.79,0.178072,0.094999,0.990486,-0.435439
solar_para,1138.79,0.178072,0.094999,0.990486,-0.294695
solar_para,1138.79,0.178072,0.094999,0.990486,-0.125271
solar_para,1138.79,0.178072,0.094999,0.990486,0.0612868
solar_para,1138.79,0.178072,0.094999,0.990486,0.252265
solar_para,1138.79,0.178072,0.094999,0.990486,0.434648
solar_para,1138.79,0.178072,0.094999,0.990486,0.596007
solar_para,1138.79,0.178072,0.094999,0.990486,0.725346
solar_para,1138.79,0.178072,0.094999,0.990486,0.813851
solar_para,1138.79,0.178072,0.094999,0.990486,0.85549
solar_para,1138.79,0.178072,0.094999,0.990486,0.847425
solar_para,1138.79,0.178072,0.094999,0.990486,0.790206
solar_para,1138.79,0.178072,0.094999,0.990486,0.687733
solar_para,1138.79,0.178072,0.094999,0.990486,0.546989
solar_para,1138.79,0.178072,0.094999,0.990486,0.377565
solar_para,1138.79,0.178072,0.094999,0.990486,0.191007
solar_para,1138.79,0.178072,0.094999,0.990486,2.91981e-05
solar_para,1138.79,0.178072,0.094999,0.990486,-0.182354
solar_para,1138.79,0.178072,0.094999,0.990486,-0.343713
solar_para,1138.79,0.178072,0.094999,0.990486,-0.473052
solar_para,1138.79,0.178072,0.094999,0.990486,-0.561557
solar_para,1138.79,0.178072,0.094999,0.990486,-0.603196
solar_para,1137.28,0.178855,0.0959622,0.989938,-0.590206
solar_para,1137.28,0.178855,0.0959622,0.989938,-0.532879
solar_para,1137.28,0.178855,0.0959622,0.989938,-0.430372
solar_para,1137.28,0.178855,0.0959622,0.989938,-0.28967
solar_para,1137.28,0.178855,0.0959622,0.989938,-0.120361
solar_para,1137.28,0.178855,0.0959622,0.989938,0.0660161
solar_para,1137.28,0.178855,0.0959622,0.989938,0.25676
solar_para,1137.28,0.178855,0.0959622,0.989938,0.438872
solar_para,1137.28,0.178855,0.0959622,0.989938,0.599942
solar_para,1137.28,0.178855,0.0959622,0.989938,0.728992
solar_para,1137.28,0.178855,0.0959622,0.989938,0.817229
solar_para,1137.28,0.178855,0.0959622,0.989938,0.858639
solar_para,1137.28,0.178855,0.0959622,0.989938,0.8504
solar_para,1137.28,0.178855,0.0959622,0.989938,0.793073
solar_para,1137.28,0.178855,0.0959622,0.989938,0.690566
solar_para,1137.28,0.178855,0.0959622,0.989938,0.549863
solar_para,1137.28,0.178855,0.0959622,0.989938,0.380554
solar_para,1137.28,0.178855,0.0959622,0.989938,0.194177
solar_para,1137.28,0.178855,0.0959622,0.989938,0.0034334
solar_para,1137.28,0.178855,0.0959622,0.989938,-0.178679
solar_para,1137.28,0.178855,0.0959622,0.989938,-0.339748
solar_para,1137.28,0.178855,0.0959622,0.989938,-0.468799
solar_para,1137.28,0.178855,0.0959622,0.989938,-0.557035
solar_para,1137.28,0.178855,0.0959622,0.989938,-0.598445
solar_para,1135.79,0.17963,0.0969243,0.989392,-0.585306
solar_para,1135.79,0.17963,0.0969243,0.989392,-0.527878
solar_para,1135.79,0.17963,0.0969243,0.989392,-0.425345
solar_para,1135.79,0.17963,0.0969243,0.989392,-0.284692
solar_para,1135.79,0.17963,0.0969243,0.989392,-0.115506
solar_para,1135.79,0.17963,0.0969243,0.989392,0.0706842
solar_para,1135.79,0.17963,0.0969243,0.989392,0.26119
solar_para,1135.79,0.17963,0.0969243,0.989392,0.443028
solar_para,1135.79,0.17963,0.0969243,0.989392,0.603807
solar_para,1135.79,0.17963,0.0969243,0.989392,0.73257
solar_para,1135.79,0.17963,0.0969243,0.989392,0.820541
solar_para,1135.79,0.17963,0.0969243,0.989392,0.861727
solar_para,1135.79,0.17963,0.0969243,0.989392,0.85332
solar_para,1135.79,0.17963,0.0969243,0.989392,0.795892
solar_para,1135.79,0.17963,0.0969243,0.989392,0.693359
solar_para,1135.79,0.17963,0.0969243,0.989392,0.552706
solar_para,1135.79,0.17963,0.0969243,0.989392,0.38352
solar_para,1135.79,0.17963,0.0969243,0.989392,0.19733
solar_para,1135.79,0.17963,0.0969243,0.989392,0.00682433
solar_para,1135.79,0.17963,0.0969243,0.989392,-0.175014
solar_para,1135.79,0.17963,0.0969243,0.989392,-0.335793
solar_para,1135.79,0.17963,0.0969243,0.989392,-0.464556
solar_para,1135.79,0.17963,0.0969243,0.989392,-0.552527
solar_para,1135.79,0.17963,0.0969243,0.989392,-0.593713
solar_para,1134.32,0.180397,0.0978842,0.988849,-0.580432
solar_para,1134.32,0.180397,0.0978842,0.988849,-0.522912
solar_para,1134.32,0.180397,0.0978842,0.988849,-0.420359
solar_para,1134.32,0.180397,0.0978842,0.988849,-0.279764
solar_para,1134.32,0.180397,0.0978842,0.988849,-0.110708
solar_para,1134.32,0.180397,0.0978842,0.988849,0.0752893
solar_para,1134.32,0.180397,0.0978842,0.988849,0.265552
solar_para,1134.32,0.180397,0.0978842,0.988849,0.447113
solar_para,1134.32,0.180397,0.0978842,0.988849,0.607601
solar_para,1134.32,0.180397,0.0978842,0.988849,0.736077
solar_para,1134.32,0.180397,0.0978842,0.988849,0.823788
solar_para,1134.32,0.180397,0.0978842,0.988849,0.864754
solar_para,1134.32,0.180397,0.0978842,0.988849,0.856185
solar_para,1134.32,0.180397,0.0978842,0.988849,0.798665
solar_para,1134.32,0.180397,0.0978842,0.988849,0.696113
solar_para,1134.32,0.180397,0.0978842,0.988849,0.555518
solar_para,1134.32,0.180397,0.0978842,0.988849,0.386461
solar_para,1134.32,0.180397,0.0978842,0.988849,0.200464
solar_para,1134.32,0.180397,0.0978842,0.988849,0.0102014
solar_para,1134.32,0.180397,0.0978842,0.988849,-0.17136
solar_para,1134.32,0.180397,0.0978842,0.988849,-0.331848
solar_para,1134.32,0.180397,0.0978842,0.988849,-0.460324
solar_para,1134.32,0.180397,0.0978842,0.988849,-0.548035
solar_para,1134.32,0.180397,0.0978842,0.988849,-0.589001
solar_para,1132.87,0.181154,0.0988411,0.98831,-0.575588
solar_para,1132.87,0.181154,0.0988411,0.98831,-0.517981
solar_para,1132.87,0.181154,0.0988411,0.98831,-0.415418
solar_para,1132.87,0.181154,0.0988411,0.98831,-0.274889
solar_para,1132.87,0.181154,0.0988411,0.98831,-0.105969
solar_para,1132.87,0.181154,0.0988411,0.98831,0.0798296
solar_para,1132.87,0.181154,0.0988411,0.98831,0.269845
solar_para,1132.87,0.181154,0.0988411,0.98831,0.451127
solar_para,1132.87,0.181154,0.0988411,0.98831,0.611323
solar_para,1132.87,0.181154,0.0988411,0.98831,0.739515
solar_para,1132.87,0.181154,0.0988411,0.98831,0.826968
solar_para,1132.87,0.181154,0.0988411,0.98831,0.86772
solar_para,1132.87,0.181154,0.0988411,0.98831,0.858996
solar_para,1132.87,0.181154,0.0988411,0.98831,0.80139
solar_para,1132.87,0.181154,0.0988411,0.98831,0.698827
solar_para,1132.87,0.181154,0.0988411,0.98831,0.558298
solar_para,1132.87,0.181154,0.0988411,0.98831,0.389378
solar_para,1132.87,0.181154,0.0988411,0.98831,0.203579
solar_para,1132.87,0.181154,0.0988411,0.98831,0.0135641
solar_para,1132.87,0.181154,0.0988411,0.98831,-0.167718
solar_para,1132.87,0.181154,0.0988411,0.98831,-0.327914
solar_para,1132.87,0.181154,0.0988411,0.98831,-0.456106
solar_para,1132.87,0.181154,0.0988411,0.98831,-0.543559
solar_para,1132.87,0.181154,0.0988411,0.98831,-0.584312
Continuing Simulation at 04/22/2017 for ANNUAL
solar_para,1131.45,0.181902,0.099794,0.987774,-0.570774
solar_para,1131.45,0.181902,0.099794,0.987774,-0.51309
solar_para,1131.45,0.181902,0.099794,0.987774,-0.410524
solar_para,1131.45,0.181902,0.099794,0.987774,-0.270067
solar_para,1131.45,0.181902,0.099794,0.987774,-0.101291
solar_para,1131.45,0.181902,0.099794,0.987774,0.0843035
solar_para,1131.45,0.181902,0.099794,0.987774,0.274067
solar_para,1131.45,0.181902,0.099794,0.987774,0.455069
solar_para,1131.45,0.181902,0.099794,0.987774,0.614973
solar_para,1131.45,0.181902,0.099794,0.987774,0.742883
solar_para,1131.45,0.181902,0.099794,0.987774,0.830081
solar_para,1131.45,0.181902,0.099794,0.987774,0.870626
solar_para,1131.45,0.181902,0.099794,0.987774,0.861753
solar_para,1131.45,0.181902,0.099794,0.987774,0.804069
solar_para,1131.45,0.181902,0.099794,0.987774,0.701503
solar_para,1131.45,0.181902,0.099794,0.987774,0.561046
solar_para,1131.45,0.181902,0.099794,0.987774,0.39227
solar_para,1131.45,0.181902,0.099794,0.987774,0.206676
solar_para,1131.45,0.181902,0.099794,0.987774,0.0169118
solar_para,1131.45,0.181902,0.099794,0.987774,-0.16409
solar_para,1131.45,0.181902,0.099794,0.987774,-0.323994
solar_para,1131.45,0.181902,0.099794,0.987774,-0.451904
solar_para,1131.45,0.181902,0.099794,0.987774,-0.539102
solar_para,1131.45,0.181902,0.099794,0.987774,-0.579646
